NOME,NUM,Latitude,Longitude,SEQ,GRUPO,SENTIDO,TIPO,ID_do_Itinerario,COD
"Rua Domingos Benato, 124 - Butiatuvinha",190762,-25.403659078249,-49.359343219926,8,,Terminal Sta. Felicidade,Chapéu chinês,12835,913
"Rua Professor Francisco Zardo, 771 - Santa Felicidade",190385,-25.405843267296,-49.343115855386,7,,Butiatuvinha,Chapéu chinês,12413,913
"R. Ângela Budel, 400 - Butiatuvinha",190963,-25.397198153399,-49.353734850883,12,,Butiatuvinha,Sem demarcação,12413,913
"Rua Professor Francisco Zardo, 213- Santa Felicidade",190165,-25.403747512628,-49.337528814008,25,,Terminal Sta. Felicidade,Chapéu chinês,12835,913
"Estr. Ângelo Pianaro, 700 - Butiatuvinha",190966,-25.400925950814,-49.351221621037,16,,Terminal Sta. Felicidade,Chapéu chinês,12835,913
"Estr. Ângelo Pianaro, 1627-1601 - Butiatuvinha",190985,-25.401388889671,-49.359122875411,5,,Terminal Sta. Felicidade,Chapéu chinês,12835,913
"Rua Antônio Bartapeli, 160 - Santa Felicidade",190751,-25.39603651807,-49.329791982105,13,,Sentido V. Badia,Placa em poste,1042,915
"Rua Artur Bindo, 402 - Santa Felicidade",190094,-25.3951751,-49.3325267,1,,Sentido Ouro Verde,Chapéu chinês,1044,915
"Rua Saturnino Miranda, 822 - Santa Felicidade",190149,-25.393297270058,-49.33539914005,8,,Sentido Ouro Verde,Novo mobiliário,1044,915
"Rua João Golin, 2 - Butiatuvinha",190753,-25.39378794046,-49.344422091177,12,,Sentido Ouro Verde,Placa em poste,1044,915
"Rua Sebastião Santos, 552 - Santa Felicidade",190097,-25.39525267061,-49.330619443585,14,,Circular Vila Bádia - Ouro Verde,Sem demarcação,3984,915
"Rua Saturnino Miranda, 399 - Santa Felicidade",190100,-25.397277094681,-49.334847946098,9,,Circular Vila Bádia - Ouro Verde,Novo mobiliário,3984,915
"Rua Francisco Dalalibera, 1596 - Santa Felicidade",190151,-25.392343788782,-49.335560072591,23,,Circular Vila Bádia - Ouro Verde,Chapéu chinês,3984,915
"Rua Domingos Gulin, 345 - Butiatuvinha",190755,-25.389404547521,-49.3442209255,28,,Circular Vila Bádia - Ouro Verde,Placa em poste,3984,915
"R. Francisco Bordenowski, 210 - Butiatuvinha",191004,-25.388626911547,-49.342932483575,2,,Sentido V. Badia,Domus,1042,915
"Rua Antônio Bartapeli, 1 - Santa Felicidade",190098,-25.397387340618,-49.329938162496,4,,Sentido Ouro Verde,Chapéu chinês,1044,915
"Rua Via Veneto, 1590 - Santa Felicidade",190240,-25.399830897789,-49.333186317613,20,,Circular Vila Bádia - Ouro Verde,Novo mobiliário,3984,915
"Rua Antônio Bartapeli, 2 - Santa Felicidade",190752,-25.397323131458,-49.329837579658,12,,Circular Vila Bádia - Ouro Verde,Sem demarcação,3984,915
"Av. Napoleão Manosso, 939 - Butiatuvinha",190153,-25.392380135093,-49.338104147842,7,,Sentido V. Badia,Chapéu chinês,1042,915
"Av. Napoleão Manosso, 553 - Butiatuvinha",190155,-25.393658306745,-49.341903496912,6,,Sentido V. Badia,Chapéu chinês,1042,915
"Rua Sebastião Santos, 551 - Santa Felicidade",190096,-25.395316880871,-49.33062078469,2,,Sentido Ouro Verde,Sem demarcação,1044,915
"Rua Serafina Cumam Culpi, 3 - Butiatuvinha",190161,-25.390364109832,-49.342606235673,15,,Sentido Ouro Verde,Domus,1044,915
"Rua Francisco Bordenowski, 192 - Butiatuvinha",190162,-25.389041702199,-49.341390013492,30,,Circular Vila Bádia - Ouro Verde,Domus,3984,915
"Rua Antônio Bartapeli, 133 - Santa Felicidade",190750,-25.39606922875,-49.329867083957,13,,Terminal Santa Felicidade,Sem demarcação,6421,915
"Rua Saturnino Miranda, 400 - Santa Felicidade",190099,-25.397063871484,-49.33477418535,6,,Ouro Verde,Novo mobiliário,6422,915
"Rua João Golin, 328 - Butiatuvinha",190754,-25.390549478945,-49.345304537942,12,,Ouro Verde,Placa em cano,6422,915
"Rua João Golin, 21 - Butiatuvinha",190157,-25.393726152445,-49.344518650701,5,,Sentido V. Badia,Chapéu chinês,1042,915
"Av. Napoleão Manosso, 570 - Butiatuvinha",190154,-25.393518980635,-49.341773409774,11,,Sentido Ouro Verde,Chapéu chinês,1044,915
Terminal Santa Felicidade - 816 - C.Siqueira  / Sta.Felicidade,106002,-25.400748581864,-49.330443758896,19,14510,Circular Vila Bádia - Ouro Verde,Domus,3984,915
"Rua João Golin, 327 - Butiatuvinha",190159,-25.390579767989,-49.345402438571,4,,Circular Vila Bádia - Ouro Verde,Chapéu chinês,3984,915
"Rua Saturnino Miranda, 821 - Santa Felicidade",190148,-25.39364982603,-49.335686136415,8,,Terminal Santa Felicidade,Novo mobiliário,6421,915
"Av. Napoleão Manosso, 940 - Butiatuvinha",190152,-25.392306230916,-49.338247646024,9,,Ouro Verde,Chapéu chinês,6422,915
Terminal Santa Felicidade - 915 - Ouro Verde / Vila Badia,106004,-25.40061108113,-49.330637548498,1,14510,Ouro Verde,Plataforma,6422,915
"Rua Via Veneto, 1593 - Santa Felicidade",190239,-25.399835743664,-49.333620835474,10,,Sentido V. Badia,Novo mobiliário,1042,915
"Rua Domingos Gulin, 346 - Butiatuvinha",190160,-25.389431202132,-49.344388563564,3,,Terminal Santa Felicidade,Chapéu chinês,6421,915
"R. João Ferro, 100 - Santa Felicidade",190946,-25.396860737845,-49.333917014301,10,,Terminal Santa Felicidade,Placa em cano,6421,915
Terminal Santa Felicidade - 916 - Jardim Pinheiros,106006,-25.400938780857,-49.3301923018,14,14510,Terminal Sta. Felicidade,Plataforma,11173,916
"Rua Wanda Wolf, 1457 - Santa Felicidade",190452,-25.372498338295,-49.330154539293,1,,Terminal Sta. Felicidade,Domus,11173,916
"Rua Saturnino Miranda, 400 - Santa Felicidade",190099,-25.397063871484,-49.33477418535,3,,Pinheiros,Novo mobiliário,11194,916
"Av. Fredolin Wolf, 5250 - Pilarzinho",190462,-25.39100017913,-49.332782645156,10,,Terminal Sta. Felicidade,Chapéu chinês,11173,916
"Rua Wanda Wolf, 1289 - Santa Felicidade",190453,-25.374280799112,-49.328238100952,2,,Terminal Sta. Felicidade,Chapéu chinês,11173,916
"Rua João Refo, 270 - Santa Felicidade",190478,-25.38998488978,-49.335088003805,6,,Pinheiros,Chapéu chinês,11194,916
"Rua João Refo, 470 - Santa Felicidade",190812,-25.388031827065,-49.335130919149,7,,Pinheiros,Placa em cano,11194,916
"Rua João Refo, 974 - Santa Felicidade",190811,-25.383545236429,-49.334653485944,9,,Pinheiros,Placa em cano,11194,916
"Rua Doutor Eugênio Bertolli, 1135 - Santa Felicidade",190466,-25.37577963607,-49.334330279758,14,,Pinheiros,Sem demarcação,11194,916
"Av. Dr. Eugênio Bertoll, 3232 - Santa Felicidade",190974,-25.373103373514,-49.331416732232,16,,Pinheiros,Chapéu chinês,11194,916
"Rua Via Veneto, 1593 - Santa Felicidade",190239,-25.399835743664,-49.333620835474,13,,Terminal Sta. Felicidade,Novo mobiliário,11173,916
"Rua Saturnino Miranda, 821 - Santa Felicidade",190148,-25.39364982603,-49.335686136415,11,,Terminal Sta. Felicidade,Novo mobiliário,11173,916
"Rua Édson Campos Matesich, 481 - Santa Felicidade",190457,-25.380610627612,-49.327379335096,6,,Terminal Sta. Felicidade,Chapéu chinês,11173,916
"Rua Paulo J Buso, 552 - Santa Felicidade",190810,-25.377048289879,-49.334680308034,13,,Pinheiros,Placa em cano,11194,916
"Rua João Refo, 1316 - Santa Felicidade",190470,-25.380024239685,-49.334018261379,11,,Pinheiros,Chapéu chinês,11194,916
"Av. Fredolin Wolf, 4766 - Pilarzinho",190461,-25.388343204566,-49.328354318073,9,,Terminal Sta. Felicidade,Chapéu chinês,11173,916
"Rua Via Veneto, 1590 - Santa Felicidade",190240,-25.399830897789,-49.333186317613,2,,Pinheiros,Novo mobiliário,11194,916
"Rua João Refo, 706 - Santa Felicidade",190476,-25.386300456591,-49.335034359624,8,,Pinheiros,Chapéu chinês,11194,916
"Rua Édson Campos Matesich, 697 - Santa Felicidade",190456,-25.379040303928,-49.327852744987,5,,Terminal Sta. Felicidade,Chapéu chinês,11173,916
"Rua Édson Campos Matesich, 975 - Santa Felicidade",190455,-25.376894404215,-49.328547437122,4,,Terminal Sta. Felicidade,Chapéu chinês,11173,916
"Rua João Refo, 2 - Santa Felicidade",190813,-25.391903997549,-49.335079957178,5,,Pinheiros,Placa em cano,11194,916
"Rua João Refo, 1156 - Santa Felicidade",190472,-25.381953141238,-49.334300775459,10,,Pinheiros,Chapéu chinês,11194,916
"Rua João Refo, 1640 - Santa Felicidade",190469,-25.378178192391,-49.33375963979,12,,Pinheiros,Chapéu chinês,11194,916
"Rua Saturnino Miranda, 399 - Santa Felicidade",190100,-25.397277094681,-49.334847946098,12,,Terminal Sta. Felicidade,Novo mobiliário,11173,916
"Rua Édson Campos Matesich, 65 - Santa Felicidade",190459,-25.384777460077,-49.32602079623,8,,Terminal Sta. Felicidade,Chapéu chinês,11173,916
"Rua Édson Campos Matesich, 373 - Santa Felicidad",190458,-25.38210580881,-49.32689251416,7,,Terminal Sta. Felicidade,Chapéu chinês,11173,916
"Av. Dr. Eugênio Bertolli, 2999 - Santa Felicidade",190979,-25.374216738761,-49.332605117693,15,,Pinheiros,Chapéu chinês,11194,916
"Rua Wanda Wolf, 1137 - Santa Felicidade",190454,-25.375361595364,-49.327524174383,3,,Terminal Sta. Felicidade,Chapéu chinês,11173,916
"Rua Saturnino Miranda, 822 - Santa Felicidade",190149,-25.393297270058,-49.33539914005,4,,Pinheiros,Novo mobiliário,11194,916
"Rua João Refo, 351 - Santa Felicidade",190477,-25.388278990594,-49.335256982973,13,,Terminal Sta. Felicidade,Chapéu chinês,11174,917
"Rua Doutor Eugênio Bertolli, 1136 - Santa Felicidade",190809,-25.375766307258,-49.334440250328,6,,Terminal Sta. Felicidade,Chapéu chinês,11174,917
"Rua João Refo, 1315 - Santa Felicidade",190471,-25.380522234007,-49.334224791473,9,,Terminal Sta. Felicidade,Chapéu chinês,11174,917
"Rua Édson Campos Matesich, 327 - Santa Felicidade",190987,-25.382683383892,-49.326480626552,8,,Jardim Ipê,Sem demarcação,11193,917
"Rua Via Veneto, 1593 - Santa Felicidade",190239,-25.399835743664,-49.333620835474,18,,Terminal Sta. Felicidade,Novo mobiliário,11174,917
"Rua Saturnino Miranda, 821 - Santa Felicidade",190148,-25.39364982603,-49.335686136415,16,,Terminal Sta. Felicidade,Novo mobiliário,11174,917
"Rua João Refo, 93 - Santa Felicidade",190480,-25.392132979961,-49.335193951061,15,,Terminal Sta. Felicidade,Chapéu chinês,11174,917
"Rua João Refo, 265 - Santa Felicidade",190479,-25.3901302778,-49.335230160882,14,,Terminal Sta. Felicidade,Chapéu chinês,11174,917
"Rua Doutor Eugênio Bertolli, 750 - Santa Felicidade",190465,-25.373239865011,-49.331741948059,4,,Terminal Sta. Felicidade,Chapéu chinês,11174,917
"Rua Doutor Eugênio Bertolli, 286 - Santa Felicidade",190800,-25.370679498348,-49.328946204132,3,,Terminal Sta. Felicidade,Chapéu chinês,11174,917
"Av. Dr. Eugênio Bertolli, 3000 - Santa Felicidade",190980,-25.374503555393,-49.333156072588,5,,Terminal Sta. Felicidade,Chapéu chinês,11174,917
"Rua Via Veneto, 1590 - Santa Felicidade",190240,-25.399830897789,-49.333186317613,2,,Jardim Ipê,Novo mobiliário,11193,917
"Av. Fredolin Wolf, 5263 - Pilarzinho",190464,-25.391072872551,-49.332692791154,5,,Jardim Ipê,Chapéu chinês,11193,917
"Rua Wanda Wolf, 1138 - Santa Felicidade",190803,-25.375084170202,-49.327495129055,12,,Jardim Ipê,Sem demarcação,11193,917
"Rua Édson Campos Matesich, 104 - Santa Felicidade",190808,-25.384749592818,-49.325896073511,7,,Jardim Ipê,Chapéu chinês,11193,917
"Rua Édson Campos Matesich, 482 - Santa Felicidade",190806,-25.380580336068,-49.327251930168,9,,Jardim Ipê,Placa em cano,11193,917
"Rua Saturnino Miranda, 822 - Santa Felicidade",190149,-25.393297270058,-49.33539914005,4,,Jardim Ipê,Novo mobiliário,11193,917
"Rua Édson Campos Matesich, 698 - Santa Felicidade",190805,-25.378873092333,-49.327787030866,10,,Jardim Ipê,Chapéu chinês,11193,917
Terminal Santa Felicidade - 917 - Jardim Ipê,106003,-25.400687403142,-49.330530260136,19,14510,Terminal Sta. Felicidade,Plataforma,11174,917
"Rua Saturnino Miranda, 399 - Santa Felicidade",190100,-25.397277094681,-49.334847946098,17,,Terminal Sta. Felicidade,Novo mobiliário,11174,917
"Rua Paulo J Buso, 551-667 - Santa Felicidade",190467,-25.377125838485,-49.334531445434,7,,Terminal Sta. Felicidade,Chapéu chinês,11174,917
"Rua Édson Campos Matesich, 910 - Santa Felicidade",190804,-25.376793833163,-49.328477699687,11,,Jardim Ipê,Chapéu chinês,11193,917
"Rua Vanda Wolf, 1575 - Santa Felicidade",190451,-25.372273111417,-49.330314811045,1,,Terminal Sta. Felicidade,Domus,11174,917
"Rua Doutor Eugênio Bertolli, 28 - Santa Felicidade",190450,-25.368758499469,-49.326577945404,2,,Terminal Sta. Felicidade,Chapéu chinês,11174,917
"Rua João Refo, 705 - Santa Felicidade",190475,-25.38590062643,-49.335136283567,12,,Terminal Sta. Felicidade,Chapéu chinês,11174,917
"Rua João Refo, 1613 - Santa Felicidade",190468,-25.378414773858,-49.333915543189,8,,Terminal Sta. Felicidade,Chapéu chinês,11174,917
"Av. Fredolin Wolf, 4766 - Pilarzinho",190460,-25.388373494163,-49.328201432159,6,,Jardim Ipê,Chapéu chinês,11193,917
"Rua Wanda Wolf, 1315 - Santa Felicidade",190802,-25.374176590706,-49.328204573339,13,,Jardim Ipê,Chapéu chinês,11193,917
"Rua João Refo, 1045 - Santa Felicidade",190474,-25.383102989871,-49.334704447916,11,,Terminal Sta. Felicidade,Chapéu chinês,11174,917
"Rua João Refo, 1155 - Santa Felicidade",190473,-25.381922850031,-49.334456343582,10,,Terminal Sta. Felicidade,Chapéu chinês,11174,917
"Rua Saturnino Miranda, 400 - Santa Felicidade",190099,-25.397063871484,-49.33477418535,3,,Jardim Ipê,Novo mobiliário,11193,917
"R. Raposo Tavares, 292 - Pilarzinho",190445,-25.394472380008,-49.289496703689,37,,Terminal Santa Felicidade,Novo mobiliário,1804,924
"Rua Teodoro Makiolka, 308 - Santa Candida",120432,-25.372809349252,-49.227301036862,3,,Terminal Santa Felicidade,Domus,1804,924
"Rua Amauri Lange Silvério, 900 - Pilarzinho",120067,-25.390591148156,-49.283552228243,34,,Terminal Santa Felicidade,Novo mobiliário,1804,924
"Rua Des. José Carlos Ribeiro Ribas, 1351 - Taboão",120277,-25.375441626209,-49.275094152636,29,,Terminal Santa Felicidade,Domus,1804,924
"Rua Teodoro Makiolka, 3348 - Barreirinha",120478,-25.360648993421,-49.251038465951,14,,Terminal Santa Felicidade,Domus,1804,924
"Rua Afonso Matuzcevski, 903 - Almirante Tamandaré - PR",250485,-25.375464648763,-49.307008416599,49,,Terminal Santa Felicidade,Chapéu chinês,1804,924
"Rua Ari José Vale, 1177 - São João",109420,-25.386035172628,-49.321835668034,58,,Terminal Santa Felicidade,Chapéu chinês,1804,924
"Rua Ari José Vale, 1067 - São João",190418,-25.38879518229,-49.320841909594,59,,Terminal Santa Felicidade,Chapéu chinês,1804,924
"Rua Doutor Leão Mocelin, 188 - Santa Felicidade",190404,-25.398248766972,-49.31925806517,66,,Terminal Santa Felicidade,Domus,1804,924
Terminal Santa Felicidade -  924 - Santa Felicidade/ Santa Cândida,106018,-25.400519067783,-49.330857278055,72,14510,Terminal Santa Felicidade,Plataforma,1804,924
"Rua Justo Manfron, 583 - Santa Felicidade",190430,-25.377379693553,-49.317041457672,52,,Terminal Santa Felicidade,Chapéu chinês,1804,924
"R. Raposo Tavares, 1017 - Pilarzinho",190438,-25.393157691452,-49.295895909104,33,,Terminal Santa Cândida,Novo mobiliário,5982,924
"R. Raposo Tavares, 547 - Pilarzinho",190442,-25.393774307077,-49.291601618818,35,,Terminal Santa Cândida,Novo mobiliário,5982,924
"Rua Guilherme de Souza Valente, 340 - Abranches",120286,-25.36863887517,-49.270936728662,50,,Terminal Santa Cândida,Domus,5982,924
"Rua Carmelina Cavassim, 754 - Barreirinha",120406,-25.369777944614,-49.269185246176,51,,Terminal Santa Cândida,Domus,5982,924
"Rua Teodoro Makiolka, 695 - Santa Candida",120494,-25.371608915653,-49.230396480507,71,,Terminal Santa Cândida,Domus,5982,924
"Rua Teodoro Makiolka, 1093 - Santa Candida",120491,-25.37064678079,-49.234223992771,69,,Terminal Santa Cândida,Domus,5982,924
"Rua Teodoro Makiolka, 2251 - Santa Candida",120482,-25.364132174935,-49.24212309832,64,,Terminal Santa Cândida,Domus,5982,924
"Rua Des. José Carlos Ribeiro Ribas, 1019 - Pilarzinho",120274,-25.377878357453,-49.278032512611,44,,Terminal Santa Cândida,Domus,5982,924
"Rua Prof. Alberto Krause, 1 - Tanguá - Almirante Tamandaré - PR",250054,-25.381863385571,-49.305600256866,27,,Terminal Santa Cândida,Chapéu chinês,5982,924
"Rua José Vale, 1331 - Santa Felicidade",190409,-25.398703072848,-49.314719767517,9,,Terminal Santa Cândida,Chapéu chinês,5982,924
"Rua Marcos Mocelin, 847 - Santa Felicidade",190768,-25.398686112126,-49.323976070827,5,,Terminal Santa Cândida,Chapéu chinês,5982,924
"R. Raposo Tavares, 1562 - Pilarzinho",190434,-25.389313298522,-49.298278504649,42,,Terminal Santa Felicidade,Novo mobiliário,1804,924
"Rua Justo Manfron, 493 - Santa Felicidade",190818,-25.379529793066,-49.315400454601,53,,Terminal Santa Felicidade,Domus,1804,924
"R. Raposo Tavares, 772 - Pilarzinho",190441,-25.393460457091,-49.293592225721,39,,Terminal Santa Felicidade,Novo mobiliário,1804,924
"Rua Carmelina Cavassim, 753 - Barreirinha",120407,-25.369745226812,-49.269347519821,23,,Terminal Santa Felicidade,Domus,1804,924
"Rua Teodoro Makiolka, 2252 - Santa Candida",120673,-25.36401341584,-49.242124439425,11,,Terminal Santa Felicidade,Sem demarcação,1804,924
"Rua Teodoro Makiolka, 3571 - Barreirinha",120477,-25.362167446756,-49.252578053925,15,,Terminal Santa Felicidade,Domus,1804,924
"Rua Teodoro Makiolka, 4011 - Barreirinha",120475,-25.363758590876,-49.254875365947,16,,Terminal Santa Felicidade,Domus,1804,924
"Rua Carmelina Cavassim, 989 - Barreirinha",120409,-25.368367435761,-49.267239303535,22,,Terminal Santa Felicidade,Domus,1804,924
"Rua Prof. Antônio Carlos Raimundo, 299 - São João",190410,-25.396029306748,-49.313756854481,63,,Terminal Santa Felicidade,Chapéu chinês,1804,924
"Rua Teodoro Makiolka, 3191 - Barreirinha",120451,-25.360585191161,-49.250480396038,60,,Terminal Santa Cândida,Domus,5982,924
Terminal Santa Cândida - 924 - Santa Cândida / Santa Felicidade,105905,-25.377179637566,-49.224049008598,74,14470,Terminal Santa Cândida,Plataforma,5982,924
"Rua Teodoro Makiolka, 2801 - Santa Candida",120479,-25.361052542736,-49.245707575534,62,,Terminal Santa Cândida,Domus,5982,924
"Rua Carmelina Cavassim, 1704 - Barreirinha",120413,-25.364864987197,-49.261790100787,55,,Terminal Santa Cândida,Domus,5982,924
"Rua Marcos Mocelin, 585 - Santa Felicidade",190401,-25.39955474032,-49.326097698158,4,,Terminal Santa Cândida,Chapéu chinês,5982,924
"Rua Manoel Aranha, 136 - Abranches",120993,-25.366877877922,-49.272480010986,49,,Terminal Santa Cândida,Domus,5982,924
"R. Amauri Lange Silvério, 1167 - Pilarzinho",120068,-25.387754110076,-49.282961805559,33,,Terminal Santa Felicidade,Novo mobiliário,1804,924
"Rua Teodoro Makiolka, 1194-1232 - Santa Candida",120490,-25.370508639891,-49.234435887283,6,,Terminal Santa Felicidade,Domus,1804,924
"Rua Teodoro Makiolka, 1758 - Santa Candida",120487,-25.366977511018,-49.238481999582,8,,Terminal Santa Felicidade,Domus,1804,924
"Rua Teodoro Makiolka, 4382 - Barreirinha",120473,-25.364840750804,-49.257874075625,17,,Terminal Santa Felicidade,Chapéu chinês,1804,924
"Rua Desembargador José Carlos Ribeiro Ribas, 187 - Pilarzinho",120270,-25.383718976804,-49.281705797857,32,,Terminal Santa Felicidade,Domus,1804,924
"Rua Marcos Mocelin, 848 - Santa Felicidade",190402,-25.398619480695,-49.323978753036,68,,Terminal Santa Felicidade,Chapéu chinês,1804,924
"R. Raposo Tavares, 1906 - Pilarzinho",190432,-25.387841238885,-49.301100572267,30,,Terminal Santa Cândida,Novo mobiliário,5982,924
"Rua Justo Manfron, 494 - Santa Felicidade",190428,-25.379586851935,-49.315050017627,20,,Terminal Santa Cândida,Placa em cano,5982,924
"Rua. Raposo Tavares, 2410 - Pilarzinho",120225,-25.386815746488,-49.303207741413,29,,Terminal Santa Cândida,Chapéu chinês,5982,924
"R. Raposo Tavares, 771 - Pilarzinho",190440,-25.393592464863,-49.293578785663,34,,Terminal Santa Cândida,Novo mobiliário,5982,924
"Rua Teodoro Makiolka, 4518 - Barreirinha",120415,-25.365668420894,-49.259834770415,56,,Terminal Santa Cândida,Domus,5982,924
"Rua Prof. Alberto Krause, 983 - Tanguá - Almirante Tamandaré - PR",250052,-25.379480048347,-49.306159497446,26,,Terminal Santa Cândida,Chapéu chinês,5982,924
"Rua Doutor Leão Mocelin, 131 - Santa Felicidade",190405,-25.398228171732,-49.318934858984,7,,Terminal Santa Cândida,Domus,5982,924
"Rua Teodoro Makiolka, 2501 - Santa Candida",120480,-25.362607687072,-49.243710966057,63,,Terminal Santa Cândida,Domus,5982,924
"R. Amauri Lange Silvério, 00511 - Pilarzinho",120041,-25.393425442425,-49.283993630137,35,,Terminal Santa Felicidade,Novo mobiliário,1804,924
"R. Amauri Lange Silvério, 231 - Pilarzinho",120033,-25.394948890099,-49.28534879971,36,,Terminal Santa Felicidade,Novo mobiliário,1804,924
"Rua José Bajerski, 102 - Abranches",120280,-25.371327788878,-49.274182201571,27,,Terminal Santa Felicidade,Domus,1804,924
"Rua Teodoro Makiolka, 2110 - Santa Candida",120483,-25.364959849878,-49.241461933798,10,,Terminal Santa Felicidade,Chapéu chinês,1804,924
"Rua Prof. Alberto Krause, 984 - Tanguá - Almirante Tamandaré - PR",250053,-25.379426886123,-49.306021363682,47,,Terminal Santa Felicidade,Sem demarcação,1804,924
"Rua Prof. Alberto Krause, 1307 - Tanguá - Almirante Tamandaré - PR",250051,-25.377021690262,-49.306364686436,48,,Terminal Santa Felicidade,Sem demarcação,1804,924
"Rua Via Veneto, 1104 - Santa Felicidade",190325,-25.401871051602,-49.328622997946,71,,Terminal Santa Felicidade,Novo mobiliário,1804,924
"Av. Fredolin Wolf, 3384 - São João",190422,-25.383768513854,-49.318359387732,57,,Terminal Santa Felicidade,Chapéu chinês,1804,924
"Rua Teodoro Makiolka, 89 - Santa Candida",120431,-25.373974396804,-49.22481254951,73,,Terminal Santa Cândida,Chapéu chinês,5982,924
"R. Amauri Lange Silvério, 828 - Pilarzinho",120043,-25.390875329296,-49.283135317028,39,,Terminal Santa Cândida,Novo mobiliário,5982,924
"Rodovia dos Minérios, 708 - Abranches",120278,-25.374355926046,-49.274085642046,46,,Terminal Santa Cândida,Chapéu chinês,5982,924
"Rua José Bajerski, 422 - Abranches",120283,-25.36778093067,-49.27321794743,48,,Terminal Santa Cândida,Domus,5982,924
"Rua Teodoro Makiolka, 4012 - Barreirinha",120474,-25.363670127206,-49.2547721009,58,,Terminal Santa Cândida,Domus,5982,924
"Rua Carmelina Cavassim, 1468 - Barreirinha",120412,-25.3657229524,-49.263027940247,54,,Terminal Santa Cândida,Chapéu chinês,5982,924
"Rua Carmelina Cavassim, 1348 - Barreirinha",120410,-25.366707279678,-49.264528931326,53,,Terminal Santa Cândida,Domus,5982,924
"Rua Prof. Alberto Krause, 800 - Tanguá - Almirante Tamandaré - PR",250056,-25.383940542345,-49.303551049179,28,,Terminal Santa Cândida,Placa em cano,5982,924
"Rua Prof. Alberto Krause, 1311 - Tanguá - Almirante Tamandaré - PR",250050,-25.37701199668,-49.306489409155,25,,Terminal Santa Cândida,Chapéu chinês,5982,924
"Rua Onofre Pedro dos Santos, 2 - São João",190412,-25.395418705728,-49.315379590935,11,,Terminal Santa Cândida,Chapéu chinês,5982,924
"Rua Professor Antônio Carlos Raimundo, 300 - São João",190411,-25.39603657579,-49.313610674089,10,,Terminal Santa Cândida,Chapéu chinês,5982,924
"Av. Fredolin Wolf, 3253 - São João",190423,-25.383572407124,-49.315731341105,17,,Terminal Santa Cândida,Chapéu chinês,5982,924
"R. Raposo Tavares, 1907 - Pilarzinho",190433,-25.38763452155,-49.301087981821,43,,Terminal Santa Felicidade,Novo mobiliário,1804,924
"Rua Teodoro Makiolka, 90 - Santa Candida",120430,-25.373909896247,-49.224555819056,2,,Terminal Santa Felicidade,Domus,1804,924
"Rua Teodoro Makiolka, 864 - Santa Candida",120495,-25.371622244923,-49.229967327065,4,,Terminal Santa Felicidade,Domus,1804,924
"Rua Teodoro Makiolka, 1354- Santa Candida",120488,-25.368979385353,-49.236340255684,7,,Terminal Santa Felicidade,Domus,1804,924
"Rua Des. José Carlos Ribeiro Ribas,  1019 - Pilarzinho",120275,-25.377652983081,-49.278013737148,30,,Terminal Santa Felicidade,Domus,1804,924
"Rua Des. José Carlos Ribeiro Ribas, 651 - Pilarzinho",120272,-25.380027082405,-49.279672683424,31,,Terminal Santa Felicidade,Domus,1804,924
"Rua Prof. Alberto Krause, 86 - Tanguá - Almirante Tamandaré - PR",250055,-25.381796744854,-49.305502356237,46,,Terminal Santa Felicidade,Chapéu chinês,1804,924
"Rua Doutor Leão Mocelin, 504 - Santa Felicidade",190403,-25.399176760619,-49.321996600574,67,,Terminal Santa Felicidade,Chapéu chinês,1804,924
"Rua Justo Manfron, 2 - Santa Felicidade",190815,-25.38224902218,-49.312070301483,18,,Terminal Santa Cândida,Sem demarcação,5982,924
"R. Amauri Lange Silvério, 232 - Pilarzinho",120032,-25.395020632843,-49.285214765023,37,,Terminal Santa Cândida,Novo mobiliário,5982,924
"Rua Des. José Carlos Ribeiro Ribas, 1352 - Taboão",120276,-25.375496153304,-49.274903715796,45,,Terminal Santa Cândida,Domus,5982,924
"Rua Teodoro Makiolka, 1051 - Santa Candida",120493,-25.371253871816,-49.232166738457,70,,Terminal Santa Cândida,Domus,5982,924
"Rua Teodoro Makiolka, 1731 - Santa Candida",120486,-25.367223505838,-49.238435060925,67,,Terminal Santa Cândida,Domus,5982,924
"Rua Teodoro Makiolka, 2199 - Santa Candida",120484,-25.365193730644,-49.241440476125,65,,Terminal Santa Cândida,Chapéu chinês,5982,924
"Rua Teodoro Makiolka, 4163 - Barreirinha",120472,-25.364694120519,-49.257516000722,57,,Terminal Santa Cândida,Domus,5982,924
"Rua Ari José Vale, 1068 - São João",190814,-25.388774585437,-49.320748032278,14,,Terminal Santa Cândida,Chapéu chinês,5982,924
"R. Raposo Tavares, 1084 - Pilarzinho",190439,-25.392907435754,-49.295914557498,40,,Terminal Santa Felicidade,Novo mobiliário,1804,924
"R. Raposo Tavares, 1282 - Pilarzinho",190437,-25.391496465081,-49.296797573537,41,,Terminal Santa Felicidade,Novo mobiliário,1804,924
"Rua Justo Manfron, 1 - São João",190425,-25.3823287964,-49.312169317876,55,,Terminal Santa Felicidade,Domus,1804,924
"Rodovia dos Minérios, 701 - Abranches",120279,-25.373998189322,-49.274369717055,28,,Terminal Santa Felicidade,Chapéu chinês,1804,924
"Rua José Bajerski, 421 - Abranches",120282,-25.368189303317,-49.273449958509,26,,Terminal Santa Felicidade,Domus,1804,924
